,game,Genre,ESRB_Rating,Platform,Publisher,Critic_Score,User_Score,Total_Shipped,Year
18579,madden nfl 2001,Sports,E,PC,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,2000.0
18580,madden nfl 2002,Sports,E,GB,EA Sports,8.6,8.310770234986945,1.8158729063132706,2001.0
18581,madden nfl 2002,Sports,E,PC,EA Sports,8.6,8.310770234986945,1.8158729063132706,2001.0
18582,madden nfl 2003,Sports,E,PS,EA Sports,9.25,8.310770234986945,1.8158729063132706,2002.0
18583,madden nfl 2003,Sports,E,PC,EA Sports,9.25,8.310770234986945,1.8158729063132706,2002.0
18584,madden nfl 2004,Sports,E,PC,EA Sports,9.35,8.310770234986945,1.8158729063132706,2003.0
18585,madden nfl 2004,Sports,E,PS,EA Sports,9.35,8.310770234986945,1.8158729063132706,2003.0
18586,madden nfl 2005,Sports,E,PC,EA Sports,9.35,8.310770234986945,1.8158729063132706,2004.0
18587,madden nfl 2005,Sports,E,PS,EA Sports,9.35,8.310770234986945,1.8158729063132706,2004.0
18588,madden nfl 96,Sports,E,SNES,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1995.0
18589,madden nfl 96,Sports,E,GEN,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1995.0
18590,madden nfl 96,Sports,E,PC,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1995.0
18591,madden nfl 97,Sports,E,SNES,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1996.0
18592,madden nfl 97,Sports,E,SAT,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1996.0
18593,madden nfl 97,Sports,E,GEN,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1997.0
18594,madden nfl 97,Sports,E,PC,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1996.0
18595,madden nfl 98,Sports,E,GEN,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1997.0
18596,madden nfl 98,Sports,E,SNES,Black Pearl,7.192271689340214,8.310770234986945,1.8158729063132706,1997.0
18597,madden nfl 98,Sports,E,PC,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1997.0
18598,madden nfl 98,Sports,E,SAT,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1997.0
18599,madden nfl 99,Sports,E,PC,EA Sports,7.192271689340214,8.310770234986945,1.8158729063132706,1998.0
18600,madden nfl arcade,Sports,E,PSN,EA Sports,6.3,8.310770234986945,1.8158729063132706,2009.0
18601,madden nfl arcade,Sports,E,XBL,EA Sports,6.3,8.310770234986945,1.8158729063132706,2009.0
18602,made man confessions of the family blood,Action,M,PS2,Aspyr,7.192271689340214,8.310770234986945,1.8158729063132706,2007.0
18603,made man confessions of the family blood,Action,M,PC,Aspyr,7.192271689340214,8.310770234986945,1.8158729063132706,2007.0
18604,madstone,Puzzle,E,WW,Riverman Media,7.192271689340214,8.310770234986945,1.8158729063132706,2008.0
18605,maestro green groove,Misc,E,DSiW,Neko Entertainment,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18606,mafia ii jimmys vendetta,Action,M,XBL,2K Games,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18607,mafia ii jimmys vendetta,Action,M,PSN,2K Games,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18608,mafia ii jimmys vendetta,Action,M,PC,2K Games,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18609,mafia ii joes adventures,Action,M,XBL,2K Games,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18610,mafia ii joes adventures,Action,M,PSN,2K Games,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18611,mafia ii joes adventures,Action,M,PC,2K Games,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18612,mafia ii the betrayal of jimmy,Action,M,PSN,2K Games,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18613,mag force racing,Racing,E,DC,Crave Entertainment,6.9,8.310770234986945,1.8158729063132706,2000.0
18614,mag massive action game,Shooter,T,PSN,Sony Computer Entertainment,7.4,9.5,1.8158729063132706,2010.0
18615,magi nation,Role Playing,E,GB,Unknown,7.192271689340214,8.310770234986945,1.8158729063132706,2001.0
18616,magic amp mayhem the art of magic,Strategy,T,PC,Bethesda Softworks,7.192271689340214,8.310770234986945,1.8158729063132706,2001.0
18617,magic boy,Platform,E,SNES,JVC,7.192271689340214,8.310770234986945,1.8158729063132706,1996.0
18618,magic carpet,Shooter,E,SAT,Electronic Arts,9.0,8.310770234986945,1.8158729063132706,1996.0
18619,magic carpet,Shooter,E,PC,Electronic Arts,9.0,8.310770234986945,1.8158729063132706,1994.0
18620,magic carpet,Shooter,E,PSN,Sony Computer Entertainment,9.0,8.310770234986945,1.8158729063132706,2010.0
18621,magic carpet 2 the netherworlds,Shooter,E,PC,Electronic Arts,7.192271689340214,8.310770234986945,1.8158729063132706,1996.0
18622,magic destiny astrological games ,Misc,E,WW,Unknown,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18623,magic knight rayearth,Role Playing,T,SAT,Working Designs,7.192271689340214,8.310770234986945,1.8158729063132706,1998.0
18624,magic orbz,Puzzle,E,PSN,Sony Computer Entertainment,7.192271689340214,8.310770234986945,1.8158729063132706,2009.0
18625,magic the gathering battlegrounds,Strategy,T,PC,Atari,7.192271689340214,8.310770234986945,1.8158729063132706,2003.0
18626,magic the gathering battlemage,Strategy,T,PC,Acclaim Entertainment,7.192271689340214,8.310770234986945,1.8158729063132706,1997.0
18627,magic the gathering duels of the planeswalkers,Strategy,T,PC,Wizards of the Coast,7.5,8.310770234986945,1.8158729063132706,2010.0
18628,magic the gathering duels of the planeswalkers,Misc,T,XBL,Wizards of the Coast,8.0,8.310770234986945,1.8158729063132706,2009.0
18629,magic the gathering duels of the planeswalkers,Misc,T,PSN,Wizards of the Coast,7.75,8.310770234986945,1.8158729063132706,2010.0
18630,magic the gathering duels of the planeswalkers 1998,Strategy,E,PC,Wizards of the Coast,7.192271689340214,8.310770234986945,1.8158729063132706,1998.0
18631,magic the gathering duels of the planeswalkers 2012,Strategy,T,PSN,Wizards of the Coast,7.3,8.310770234986945,0.38,2011.0
18632,magic the gathering duels of the planeswalkers 2012,Strategy,T,XBL,Wizards of the Coast,7.7,8.310770234986945,0.38,2011.0
18633,magic the gathering tactics,Strategy,T,PC,Sony Online Entertainment,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18634,magic the gathering tactics,Strategy,T,PSN,Unknown,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18635,magical drop,Puzzle,E,GB,Classified Games,7.192271689340214,8.310770234986945,1.8158729063132706,2000.0
18636,magical drop f,Puzzle,E10,PSN,Sony Computer Entertainment,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18637,magical drop ii,Puzzle,T,VC,D4 Enterprise,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18638,magical drop iii,Puzzle,T,VC,D4 Enterprise,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18639,magical tetris challenge,Puzzle,E,GB,Capcom,7.192271689340214,8.310770234986945,1.8158729063132706,2000.0
18640,magical whip wizards of phantasmal forest,Platform,E,DSiW,SilverStar,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18641,magician lord,Action,T,VC,D4 Enterprise,7.192271689340214,8.310770234986945,1.8158729063132706,2007.0
18642,magician lord,Action,T,PSN,SNK Playmore,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18643,magician lord psp,Action,T,PSN,SNK Playmore,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18644,magicka,Role Playing,T,XBL,Unknown,7.6,8.310770234986945,1.8158729063132706,2013.0
18645,magicka,Role Playing,T,PSN,Unknown,7.6,8.310770234986945,1.8158729063132706,2013.0
18646,magicka caverns,Role Playing,T,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18647,magicka final frontier,Role Playing,T,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18648,magicka frozen lake,Role Playing,T,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18649,magicka marshlands,Role Playing,T,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18650,magicka nippon,Role Playing,T,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18651,magicka party robes,Role Playing,T,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18652,magicka the watchtower,Role Playing,T,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18653,magicka vietnam,Role Playing,T,PC,Paradox Interactive,5.5,8.310770234986945,1.8158729063132706,2011.0
18654,magicka wizards survival kit,Role Playing,T,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18655,magna mundi,Strategy,RP,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2012.0
18656,magnetic joe,Puzzle,E,DSiW,Unknown,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18657,magnetica twist,Puzzle,E,WW,Nintendo,7.192271689340214,8.310770234986945,1.8158729063132706,2008.0
18658,magnetis,Puzzle,E,WW,Yullaby,7.192271689340214,8.310770234986945,1.8158729063132706,2009.0
18659,mahjong,Misc,E,WW,Cosmigo,7.192271689340214,8.310770234986945,2.14,2009.0
18660,mahjong,Misc,E,DSiW,DTP Entertainment,7.192271689340214,8.310770234986945,2.14,2011.0
18661,mahjong solitaire,Puzzle,E,PSN,Agetec,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18662,mahjong tales ancient wisdom,Puzzle,E,PSN,Sony Computer Entertainment,7.192271689340214,8.310770234986945,1.8158729063132706,2009.0
18663,mahjongg artifacts,Puzzle,E,PSN,G5 Entertainment AB,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18664,mahjongg artifacts chapter 2,Puzzle,E,PSN,G5 Entertainment AB,7.192271689340214,8.310770234986945,1.8158729063132706,2009.0
18665,majesty 2 battles of ardania,Strategy,T,PC,Paradox Interactive,4.5,8.310770234986945,1.8158729063132706,2010.0
18666,majesty 2 kingmaker,Strategy,T,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18667,majesty 2 monster kingdom,Strategy,T,PC,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18668,majesty 2 the fantasy kingdom sim,Simulation,E10,Linux,Paradox Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2009.0
18669,majesty the fantasy kingdom sim,Strategy,T,PC,Microprose,7.192271689340214,8.310770234986945,1.8158729063132706,2000.0
18670,majesty the fantasy kingdom sim gold edition,Strategy,E,PC,Infogrames,7.192271689340214,8.310770234986945,1.8158729063132706,2002.0
18671,major league baseball 2k10,Sports,E,PC,2K Sports,7.3,8.310770234986945,1.8158729063132706,2010.0
18672,major league baseball 2k10,Sports,E,PSN,2K Games,5.94,8.310770234986945,1.8158729063132706,2010.0
18673,major league baseball 2k11,Sports,E,PSN,2K Sports,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18674,major league baseball 2k12,Sports,E,PS2,Take Two Interactive,7.192271689340214,8.310770234986945,1.8158729063132706,2012.0
18675,major league baseball 2k5 world series edition,Sports,E,XB,2K Sports,7.192271689340214,8.310770234986945,1.8158729063132706,2005.0
18676,major league baseball 2k5 world series edition,Sports,E,PS2,2K Sports,7.192271689340214,8.310770234986945,1.8158729063132706,2005.0
18677,major league baseball 2k7,Sports,E,DS,2K Sports,6.3,8.310770234986945,1.8158729063132706,2007.0
18678,major league baseball 2k7,Sports,E,GBA,2K Sports,6.3,8.310770234986945,1.8158729063132706,2007.0
18679,major league baseball 2k7,Sports,E,XB,2K Sports,6.3,8.310770234986945,1.8158729063132706,2007.0
18680,major league baseball 2k9,Sports,E,PC,2K Sports,6.0,8.310770234986945,1.8158729063132706,2009.0
18681,major league eating the game,Action,E10,WW,Mastiff,7.192271689340214,8.310770234986945,1.8158729063132706,2008.0
18682,make up amp style,Simulation,E,DSiW,Unknown,4.0,8.310770234986945,1.8158729063132706,2011.0
18683,maken x,Adventure,M,DC,Atlus,7.9,8.310770234986945,1.8158729063132706,1999.0
18684,mall of america tycoon,Strategy,E,PC,Activision,7.192271689340214,8.310770234986945,1.8158729063132706,2004.0
18685,mall tycoon 2,Strategy,E,PC,Global Star Software,7.192271689340214,8.310770234986945,1.8158729063132706,2003.0
18686,mana khemia student alliance,Role Playing,E10,PSN,NIS America,3.2,8.310770234986945,1.8158729063132706,2009.0
18687,manhunt 2,Action,M,PSN,Rockstar Games,5.8,8.310770234986945,1.8158729063132706,2009.0
18688,manhunt 2,Action,AO,PC,Rockstar Games,5.8,8.310770234986945,1.8158729063132706,2009.0
18689,maniac mansion day of the tentacle,Adventure,E,PC,LucasArts,9.0,8.310770234986945,1.8158729063132706,1993.0
18690,manic monkey mayhem,Action,E,WW,The Code Monkeys,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18691,manic monkey mayhem,Action,E,DSiW,Unknown,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18692,manic monkey mayhem,Action,E,PSN,The Code Monkeys,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18693,manx tt superbike,Racing,E,SAT,Sega,7.192271689340214,8.310770234986945,1.8158729063132706,1997.0
18694,manx tt superbike,Racing,E,PC,Sega,7.192271689340214,8.310770234986945,1.8158729063132706,1997.0
18695,maplestory,Role Playing,E10,PC,Nexon America,7.192271689340214,8.310770234986945,1.8158729063132706,2005.0
18696,marathon 2 durandal,Shooter,M,OSX,Bungie Software,7.192271689340214,8.310770234986945,1.8158729063132706,1995.0
18697,marathon durandal,Shooter,M,XBL,Microsoft Game Studios,7.192271689340214,8.310770234986945,1.8158729063132706,2007.0
18698,marble blast ultra,Puzzle,E,XBL,Microsoft,7.2,8.310770234986945,1.8158729063132706,2006.0
18699,marble drop,Puzzle,E,PC,Maxis,7.192271689340214,8.310770234986945,1.8158729063132706,1997.0
18700,marble madness gbc,Puzzle,E,GB,Midway Games,7.192271689340214,8.310770234986945,1.8158729063132706,1999.0
18701,marc eckos getting up contents under pressure,Action,M,XB,Atari,7.192271689340214,8.310770234986945,1.8158729063132706,2006.0
18702,marcel desailly pro soccer,Sports,E,NGage,Gameloft,7.192271689340214,8.310770234986945,1.8158729063132706,2004.0
18703,march of the penguins,Adventure,E,GBA,DSI Games,7.192271689340214,8.310770234986945,1.8158729063132706,2006.0
18704,marine sharpshooter 4 locked and loaded,Shooter,M,PC,Groove Games,7.192271689340214,8.310770234986945,1.8158729063132706,2008.0
18705,mario bros,Platform,E,VC,Nintendo,7.192271689340214,8.310770234986945,2.28,2006.0
18706,mario clash,Platform,E,VB,Nintendo,7.192271689340214,8.310770234986945,1.8158729063132706,1995.0
18707,mario clock,Misc,E,DSiW,Nintendo,3.5,8.310770234986945,1.8158729063132706,2009.0
18708,mario golf,Sports,E,VC,Nintendo,9.0,8.310770234986945,1.47,2008.0
18709,mario kart 64,Racing,E,VC,Nintendo,7.1,8.310770234986945,9.87,2007.0
18710,mario party 2,Misc,E,VC,Nintendo,7.192271689340214,8.310770234986945,2.48,2010.0
18711,mario teaches typing,Misc,E,PC,Interplay,7.192271689340214,8.310770234986945,1.8158729063132706,1992.0
18712,mario teaches typing 2,Misc,E,PC,Interplay,7.192271689340214,8.310770234986945,1.8158729063132706,1997.0
18713,mario vs donkey kong,Puzzle,E,WiiU,Nintendo,7.192271689340214,8.310770234986945,1.37,2017.0
18714,mario vs donkey kong minis march again,Puzzle,E,DSiW,Nintendo,8.1,8.310770234986945,1.8158729063132706,2009.0
18715,marios picross,Puzzle,E,VC,Nintendo,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18716,marios tennis,Sports,E,VB,Nintendo,7.192271689340214,8.310770234986945,1.8158729063132706,1995.0
18717,marios time machine deluxe,Misc,E,PC,Mindscape,7.192271689340214,8.310770234986945,1.8158729063132706,1996.0
18718,mark davis the fishing master,Sports,E,SNES,Natsume,7.192271689340214,8.310770234986945,1.8158729063132706,1996.0
18719,mark mcmorris infinite air,Sports,T,PC,Maximum Games,7.192271689340214,8.310770234986945,1.8158729063132706,2016.0
18720,mars matrix,Shooter,E,DC,Capcom,7.9,8.310770234986945,1.8158729063132706,2001.0
18721,marsupilami,Platform,E,GEN,Sega,7.192271689340214,8.310770234986945,1.8158729063132706,1995.0
18722,mart racer,Racing,E,WW,Joju Games,7.192271689340214,8.310770234986945,1.8158729063132706,2009.0
18723,martian gothic unification,Adventure,M,PC,TalonSoft,7.192271689340214,8.310770234986945,1.8158729063132706,2000.0
18724,marvel pinball,Misc,E,PSN,Zen Studios,7.192271689340214,8.310770234986945,1.8158729063132706,2010.0
18725,marvel pinball captain america,Misc,E,PSN,Zen Studios,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18726,marvel pinball fantastic four,Misc,E,PSN,Zen Studios,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18727,marvel pinball vengeance and virtue,Misc,E,PSN,Zen Studios,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18728,marvel super hero squad,Adventure,E10,PSN,THQ,7.192271689340214,8.310770234986945,1.8158729063132706,2009.0
18729,marvel super hero squad online,Role Playing,E10,PC,Unknown,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18730,marvel super heroes war of the gems,Platform,E,SNES,Capcom,7.192271689340214,8.310770234986945,1.8158729063132706,1996.0
18731,marvel trading card game,Misc,T,PC,Konami,7.192271689340214,8.310770234986945,1.8158729063132706,2007.0
18732,marvel vs capcom 2,Fighting,T,PSN,Capcom,8.6,8.310770234986945,1.8158729063132706,2009.0
18733,marvel vs capcom 2,Fighting,T,XBL,Capcom,8.3,8.310770234986945,1.8158729063132706,2009.0
18734,marvel ultimate alliance,Role Playing,T,XB,Activision,8.2,8.310770234986945,1.8158729063132706,2006.0
18735,marvel ultimate alliance,Role Playing,E10,GBA,Activision,2.3,8.310770234986945,1.8158729063132706,2006.0
18736,marvelous mystery 6 pack,Misc,E,PC,Viva Media,7.192271689340214,8.310770234986945,1.8158729063132706,2009.0
18737,marvin strikes back,Action,E,GB,Infogrames,7.192271689340214,8.310770234986945,1.8158729063132706,2000.0
18738,marvins maze,Puzzle,E,PSN,SNK Playmore,7.192271689340214,8.310770234986945,1.8158729063132706,2011.0
18739,mary shelleys frankenstein,Adventure,T,SCD,Sony Imagesoft,7.192271689340214,8.310770234986945,1.8158729063132706,1994.0
18740,mary kate and ashley crush course,Action,E,GB,Acclaim Entertainment,7.192271689340214,8.310770234986945,1.8158729063132706,2001.0
